timestamp,can_id,name,dlc,raw_data,RPM,Speed,Coolant,WheelSpeed_FL,WheelSpeed_FR,WheelSpeed_RL,WheelSpeed_RR
1763656475.304021,0x100,EngineData,8,00E1006E00000000,115200,55,-40,,,,
1763656475.304463,0x200,WheelSpeeds,8,0000000000000000,,,,0,0,0,0
1763656475.4081345,0x100,EngineData,8,0106036E00000000,134148,183,-40,,,,
1763656475.4090726,0x200,WheelSpeeds,8,0202020200000000,,,,1,1,1,0
1763656475.510202,0x100,EngineData,8,012C066E00000000,153612,55,-40,,,,
1763656475.5109797,0x200,WheelSpeeds,8,0505050500000000,,,,130,130,130,128
1763656475.6112185,0x100,EngineData,8,0151096E00000000,172560,183,-40,,,,
1763656475.6124094,0x200,WheelSpeeds,8,0908070A00000000,,,,132,3,133,0
1763656475.7179668,0x100,EngineData,8,01770C6E00000000,192024,55,-40,,,,
1763656475.7184262,0x200,WheelSpeeds,8,0C0C0D0A00000000,,,,6,6,133,0
1763656475.8234143,0x100,EngineData,8,019C0F6E00000000,210972,183,-40,,,,
1763656475.8236551,0x200,WheelSpeeds,8,0E0F0D0E00000000,,,,7,134,135,0
1763656475.9281442,0x100,EngineData,8,01C2126E00000000,230436,55,-40,,,,
1763656475.9287167,0x200,WheelSpeeds,8,1211131000000000,,,,8,137,136,0
1763656476.0329864,0x100,EngineData,8,01E7156E00000000,249384,183,-40,,,,
1763656476.033343,0x200,WheelSpeeds,8,1414151400000000,,,,10,10,138,0
1763656476.13383,0x100,EngineData,8,020D186E00000000,6704,55,-40,,,,
1763656476.1369884,0x200,WheelSpeeds,8,1718171800000000,,,,140,11,140,0
1763656476.23598,0x100,EngineData,8,02321B6E00000000,25652,183,-40,,,,
1763656476.238199,0x200,WheelSpeeds,8,1A1B1C1C00000000,,,,13,142,14,0
1763656476.3368492,0x100,EngineData,8,02581E6E00000000,45116,55,-40,,,,
1763656476.3387685,0x200,WheelSpeeds,8,1E1E1F1D00000000,,,,15,15,142,128
1763656476.4379416,0x100,EngineData,8,027D216E00000000,64064,183,-40,,,,
1763656476.443327,0x200,WheelSpeeds,8,2020212100000000,,,,16,16,144,128
1763656476.5440533,0x100,EngineData,8,02A3246F00000000,83528,55,88,,,,
1763656476.5447686,0x200,WheelSpeeds,8,2323232200000000,,,,145,145,145,0
1763656476.6494823,0x100,EngineData,8,02C8276F00000000,102476,183,88,,,,
1763656476.6497214,0x200,WheelSpeeds,8,2726262700000000,,,,147,19,19,128
1763656476.7534466,0x100,EngineData,8,02EE2A6F00000000,121940,55,88,,,,
1763656476.7555697,0x200,WheelSpeeds,8,292A292900000000,,,,149,20,148,128
1763656476.8550525,0x100,EngineData,8,03132D6F00000000,140888,183,88,,,,
1763656476.855249,0x200,WheelSpeeds,8,2D2C2D2B00000000,,,,150,22,149,128
1763656476.9620552,0x100,EngineData,8,0339306F00000000,160352,55,88,,,,
1763656476.9627883,0x200,WheelSpeeds,8,3030312F00000000,,,,24,24,151,128
1763656477.0662377,0x100,EngineData,8,035E336F00000000,179300,183,88,,,,
1763656477.066438,0x200,WheelSpeeds,8,3332323100000000,,,,153,25,24,128
1763656477.1677756,0x100,EngineData,8,0384366F00000000,198764,55,88,,,,
1763656477.1679695,0x200,WheelSpeeds,8,3536353700000000,,,,155,26,155,128
1763656477.2691228,0x100,EngineData,8,03A9396F00000000,217712,183,88,,,,
1763656477.2713406,0x200,WheelSpeeds,8,3938393A00000000,,,,156,28,157,0
1763656477.3747954,0x100,EngineData,8,03CF3C6F00000000,237176,55,88,,,,
1763656477.37665,0x200,WheelSpeeds,8,3B3B3C3B00000000,,,,157,158,29,128
1763656477.477049,0x100,EngineData,8,03F43F6F00000000,256124,183,88,,,,
1763656477.4816449,0x200,WheelSpeeds,8,3F3F403D00000000,,,,159,160,30,128
1763656477.5792494,0x100,EngineData,8,03CF3C6F00000000,237176,55,88,,,,
1763656477.5824494,0x200,WheelSpeeds,8,3C3B3A3B00000000,,,,29,157,29,128
1763656477.6838703,0x100,EngineData,8,03A9396F00000000,217712,183,88,,,,
1763656477.6844146,0x200,WheelSpeeds,8,3938393900000000,,,,156,28,156,128
1763656477.789168,0x100,EngineData,8,0384366F00000000,198764,55,88,,,,
1763656477.7893276,0x200,WheelSpeeds,8,3635343600000000,,,,26,154,27,0
1763656477.89062,0x100,EngineData,8,035E336F00000000,179300,183,88,,,,
1763656477.8944187,0x200,WheelSpeeds,8,3233323200000000,,,,25,153,25,0
1763656477.9931247,0x100,EngineData,8,0339306F00000000,160352,55,88,,,,
1763656477.996581,0x200,WheelSpeeds,8,2F2F2F3000000000,,,,151,151,152,0
1763656478.0972738,0x100,EngineData,8,03132D6F00000000,140888,183,88,,,,
1763656478.100575,0x200,WheelSpeeds,8,2C2C2D2E00000000,,,,22,22,151,0
1763656478.198373,0x100,EngineData,8,02EE2A6F00000000,121940,55,88,,,,
1763656478.2019236,0x200,WheelSpeeds,8,2A29292900000000,,,,20,148,148,128
1763656478.2987242,0x100,EngineData,8,02C8276F00000000,102476,183,88,,,,
1763656478.3022735,0x200,WheelSpeeds,8,2727272700000000,,,,147,147,147,128
1763656478.4047282,0x100,EngineData,8,02A3246F00000000,83528,55,88,,,,
1763656478.4053624,0x200,WheelSpeeds,8,2423222200000000,,,,17,145,17,0
1763656478.5050082,0x100,EngineData,8,027D216F00000000,64064,183,88,,,,
1763656478.5063171,0x200,WheelSpeeds,8,2021202000000000,,,,16,144,16,0
1763656478.6094196,0x100,EngineData,8,02581E6F00000000,45116,55,88,,,,
1763656478.6095874,0x200,WheelSpeeds,8,1E1D1F1D00000000,,,,14,143,142,128
1763656478.712853,0x100,EngineData,8,02321B6F00000000,25652,183,88,,,,
1763656478.7133207,0x200,WheelSpeeds,8,1B1B1B1C00000000,,,,141,141,142,0
1763656478.8134425,0x100,EngineData,8,020D186F00000000,6704,55,88,,,,
1763656478.8137743,0x200,WheelSpeeds,8,1817171600000000,,,,11,139,139,0
1763656478.9179666,0x100,EngineData,8,01E7156F00000000,249384,183,88,,,,
1763656478.9181557,0x200,WheelSpeeds,8,1414131600000000,,,,10,9,139,0
1763656479.0226972,0x100,EngineData,8,01C2126F00000000,230436,55,88,,,,
1763656479.022787,0x200,WheelSpeeds,8,1112111100000000,,,,137,8,136,128
1763656479.1275685,0x100,EngineData,8,019C0F6E00000000,210972,183,-40,,,,
1763656479.12772,0x200,WheelSpeeds,8,0F0F100D00000000,,,,135,136,6,128
1763656479.2287364,0x100,EngineData,8,01770C6E00000000,192024,55,-40,,,,
1763656479.2288215,0x200,WheelSpeeds,8,0C0C0C0D00000000,,,,6,6,6,128
1763656479.3353856,0x100,EngineData,8,0151096E00000000,172560,183,-40,,,,
1763656479.3355532,0x200,WheelSpeeds,8,0809080A00000000,,,,4,132,5,0
1763656479.436848,0x100,EngineData,8,012C066E00000000,153612,55,-40,,,,
1763656479.4375894,0x200,WheelSpeeds,8,0506040600000000,,,,131,2,3,0
1763656479.5440545,0x100,EngineData,8,0106036E00000000,134148,183,-40,,,,
1763656479.5448108,0x200,WheelSpeeds,8,0202040200000000,,,,1,2,1,0
1763656479.6493616,0x100,EngineData,8,00E1006E00000000,115200,55,-40,,,,
1763656479.6495957,0x200,WheelSpeeds,8,0000000000000000,,,,0,0,0,0
1763656479.7515829,0x100,EngineData,8,0106036E00000000,134148,183,-40,,,,
1763656479.7518144,0x200,WheelSpeeds,8,0303020200000000,,,,129,129,1,0
1763656479.8537214,0x100,EngineData,8,012C066E00000000,153612,55,-40,,,,
1763656479.8540316,0x200,WheelSpeeds,8,0605060600000000,,,,2,131,3,0
1763656479.960522,0x100,EngineData,8,0151096E00000000,172560,183,-40,,,,
1763656479.9608223,0x200,WheelSpeeds,8,0908080800000000,,,,132,4,4,0
1763656480.0617023,0x100,EngineData,8,01770C6F00000000,192024,55,88,,,,
1763656480.0619347,0x200,WheelSpeeds,8,0B0C0D0B00000000,,,,134,6,133,128
1763656480.1663272,0x100,EngineData,8,019C0F6F00000000,210972,183,88,,,,
1763656480.1665578,0x200,WheelSpeeds,8,0E0F0F0D00000000,,,,7,135,134,128
1763656480.267786,0x100,EngineData,8,01C2126F00000000,230436,55,88,,,,
1763656480.2695117,0x200,WheelSpeeds,8,1212101000000000,,,,9,8,8,0
1763656480.369192,0x100,EngineData,8,01E7156F00000000,249384,183,88,,,,
1763656480.3704069,0x200,WheelSpeeds,8,1415151300000000,,,,10,138,137,128
1763656480.4749775,0x100,EngineData,8,020D186F00000000,6704,55,88,,,,
1763656480.475278,0x200,WheelSpeeds,8,1717181700000000,,,,139,140,11,128
1763656480.579446,0x100,EngineData,8,02321B6F00000000,25652,183,88,,,,
1763656480.5796728,0x200,WheelSpeeds,8,1A1A1A1B00000000,,,,13,13,13,128
1763656480.6847856,0x100,EngineData,8,02581E6F00000000,45116,55,88,,,,
1763656480.685025,0x200,WheelSpeeds,8,1D1E1C1E00000000,,,,143,14,15,0
1763656480.7886045,0x100,EngineData,8,027D216F00000000,64064,183,88,,,,
1763656480.7888455,0x200,WheelSpeeds,8,2121222100000000,,,,144,145,16,128
1763656480.8917649,0x100,EngineData,8,02A3246F00000000,83528,55,88,,,,
1763656480.8919969,0x200,WheelSpeeds,8,2424232300000000,,,,18,17,145,128
1763656480.9927063,0x100,EngineData,8,02C8276F00000000,102476,183,88,,,,
1763656480.9953072,0x200,WheelSpeeds,8,2726282700000000,,,,147,20,19,128
1763656481.0983815,0x100,EngineData,8,02EE2A6F00000000,121940,55,88,,,,
1763656481.0998116,0x200,WheelSpeeds,8,2929292900000000,,,,148,148,148,128
1763656481.199412,0x100,EngineData,8,03132D6F00000000,140888,183,88,,,,
1763656481.2011764,0x200,WheelSpeeds,8,2D2D2D2E00000000,,,,150,150,151,0
1763656481.3016057,0x100,EngineData,8,0339306F00000000,160352,55,88,,,,
1763656481.3018339,0x200,WheelSpeeds,8,2F2F2E3100000000,,,,151,151,24,128
1763656481.4037695,0x100,EngineData,8,035E336F00000000,179300,183,88,,,,
1763656481.4064963,0x200,WheelSpeeds,8,3232333200000000,,,,25,25,153,0
1763656481.5095112,0x100,EngineData,8,0384366F00000000,198764,55,88,,,,
1763656481.510543,0x200,WheelSpeeds,8,3636353600000000,,,,27,26,155,0
1763656481.6107068,0x100,EngineData,8,03A9396F00000000,217712,183,88,,,,
1763656481.6161036,0x200,WheelSpeeds,8,38383A3700000000,,,,28,29,27,128
1763656481.716238,0x100,EngineData,8,03CF3C6F00000000,237176,55,88,,,,
1763656481.7175834,0x200,WheelSpeeds,8,3B3C3B3B00000000,,,,158,29,157,128
1763656481.821073,0x100,EngineData,8,03F43F6F00000000,256124,183,88,,,,
1763656481.821305,0x200,WheelSpeeds,8,3E3E3E3F00000000,,,,31,31,31,128
1763656481.9254415,0x100,EngineData,8,03CF3C6F00000000,237176,55,88,,,,
1763656481.9255593,0x200,WheelSpeeds,8,3B3B3C3A00000000,,,,157,158,29,0
1763656482.0305662,0x100,EngineData,8,03A9396F00000000,217712,183,88,,,,
1763656482.030721,0x200,WheelSpeeds,8,3939393A00000000,,,,156,156,157,0
1763656482.1347997,0x100,EngineData,8,0384366F00000000,198764,55,88,,,,
1763656482.134961,0x200,WheelSpeeds,8,3535353600000000,,,,154,154,155,0
1763656482.2400997,0x100,EngineData,8,035E336F00000000,179300,183,88,,,,
1763656482.240662,0x200,WheelSpeeds,8,3333323300000000,,,,153,153,25,128
1763656482.342895,0x100,EngineData,8,0339306F00000000,160352,55,88,,,,
1763656482.3432155,0x200,WheelSpeeds,8,302F2E2F00000000,,,,23,151,23,128
1763656482.4457865,0x100,EngineData,8,03132D6F00000000,140888,183,88,,,,
1763656482.446013,0x200,WheelSpeeds,8,2D2D2C2C00000000,,,,150,150,22,0
1763656482.5469801,0x100,EngineData,8,02EE2A6F00000000,121940,55,88,,,,
1763656482.5478508,0x200,WheelSpeeds,8,2929292900000000,,,,148,148,148,128
1763656482.6499548,0x100,EngineData,8,02C8276F00000000,102476,183,88,,,,
1763656482.6502604,0x200,WheelSpeeds,8,2726262500000000,,,,147,19,18,128
1763656482.752074,0x100,EngineData,8,02A3246F00000000,83528,55,88,,,,
1763656482.752763,0x200,WheelSpeeds,8,2324252400000000,,,,146,18,146,0
1763656482.8555944,0x100,EngineData,8,027D216F00000000,64064,183,88,,,,
1763656482.8558185,0x200,WheelSpeeds,8,2020222100000000,,,,16,17,16,128
1763656482.9573061,0x100,EngineData,8,02581E6F00000000,45116,55,88,,,,
1763656482.9581704,0x200,WheelSpeeds,8,1D1D1F1D00000000,,,,142,143,142,128
1763656483.0607817,0x100,EngineData,8,02321B6F00000000,25652,183,88,,,,
1763656483.0609484,0x200,WheelSpeeds,8,1A1A1B1A00000000,,,,13,13,141,0
1763656483.1661568,0x100,EngineData,8,020D186F00000000,6704,55,88,,,,
1763656483.1663814,0x200,WheelSpeeds,8,1817181700000000,,,,11,140,11,128
1763656483.2715328,0x100,EngineData,8,01E7156F00000000,249384,183,88,,,,
1763656483.2717617,0x200,WheelSpeeds,8,1414141300000000,,,,10,10,9,128
1763656483.3768048,0x100,EngineData,8,01C2126F00000000,230436,55,88,,,,
1763656483.3770385,0x200,WheelSpeeds,8,1212131100000000,,,,9,9,136,128
1763656483.482138,0x100,EngineData,8,019C0F6F00000000,210972,183,88,,,,
1763656483.482381,0x200,WheelSpeeds,8,0E0E100F00000000,,,,7,8,7,128
1763656483.586349,0x100,EngineData,8,01770C6F00000000,192024,55,88,,,,
1763656483.5872662,0x200,WheelSpeeds,8,0B0C0D0C00000000,,,,134,6,134,0
1763656483.6917422,0x100,EngineData,8,0151096F00000000,172560,183,88,,,,
1763656483.6919982,0x200,WheelSpeeds,8,0809090900000000,,,,4,132,132,128
1763656483.7953448,0x100,EngineData,8,012C066F00000000,153612,55,88,,,,
1763656483.7955315,0x200,WheelSpeeds,8,0605060400000000,,,,2,131,2,0
1763656483.901273,0x100,EngineData,8,0106036F00000000,134148,183,88,,,,
1763656483.9014375,0x200,WheelSpeeds,8,0203030200000000,,,,1,129,129,0
1763656484.0051877,0x100,EngineData,8,00E1006F00000000,115200,55,88,,,,
1763656484.005378,0x200,WheelSpeeds,8,0000010000000000,,,,0,0,128,0
1763656484.1065145,0x100,EngineData,8,0106036F00000000,134148,183,88,,,,
1763656484.1081567,0x200,WheelSpeeds,8,0203010400000000,,,,1,128,130,0
1763656484.2106574,0x100,EngineData,8,012C066F00000000,153612,55,88,,,,
1763656484.2128966,0x200,WheelSpeeds,8,0505050500000000,,,,130,130,130,128
1763656484.3158343,0x100,EngineData,8,0151096F00000000,172560,183,88,,,,
1763656484.3171625,0x200,WheelSpeeds,8,09080A0900000000,,,,132,5,4,128
1763656484.4175367,0x100,EngineData,8,01770C6F00000000,192024,55,88,,,,
1763656484.4218683,0x200,WheelSpeeds,8,0B0B0C0B00000000,,,,133,134,5,128
1763656484.5188656,0x100,EngineData,8,019C0F6F00000000,210972,183,88,,,,
1763656484.5233283,0x200,WheelSpeeds,8,0F0F0F0D00000000,,,,135,135,134,128
1763656484.6192012,0x100,EngineData,8,01C2126F00000000,230436,55,88,,,,
1763656484.623714,0x200,WheelSpeeds,8,1112111100000000,,,,137,8,136,128
1763656484.7203257,0x100,EngineData,8,01E7156F00000000,249384,183,88,,,,
1763656484.724653,0x200,WheelSpeeds,8,1515151500000000,,,,138,138,138,128
1763656484.8248181,0x100,EngineData,8,020D186F00000000,6704,55,88,,,,
1763656484.825109,0x200,WheelSpeeds,8,1817171700000000,,,,11,139,139,128
1763656484.9268186,0x100,EngineData,8,02321B6F00000000,25652,183,88,,,,
1763656484.9279678,0x200,WheelSpeeds,8,1B1B1B1A00000000,,,,141,141,141,0
1763656485.0298767,0x100,EngineData,8,02581E6F00000000,45116,55,88,,,,
1763656485.0326476,0x200,WheelSpeeds,8,1D1D1C1D00000000,,,,142,142,14,128
1763656485.1327739,0x100,EngineData,8,027D216F00000000,64064,183,88,,,,
1763656485.1328664,0x200,WheelSpeeds,8,2020212200000000,,,,16,16,145,0
1763656485.2336967,0x100,EngineData,8,02A3246F00000000,83528,55,88,,,,
1763656485.2376835,0x200,WheelSpeeds,8,2323232500000000,,,,145,145,146,128
1763656485.335811,0x100,EngineData,8,02C8276F00000000,102476,183,88,,,,
1763656485.3383164,0x200,WheelSpeeds,8,2627262800000000,,,,19,147,20,0
1763656485.4411633,0x100,EngineData,8,02EE2A6F00000000,121940,55,88,,,,
1763656485.4413848,0x200,WheelSpeeds,8,29292B2A00000000,,,,148,149,149,0
1763656485.5467563,0x100,EngineData,8,03132D7000000000,140888,184,-40,,,,
1763656485.5469866,0x200,WheelSpeeds,8,2C2C2E2D00000000,,,,22,23,22,128
1763656485.6513681,0x100,EngineData,8,0339307000000000,160352,56,-40,,,,
1763656485.6515956,0x200,WheelSpeeds,8,302F2F3000000000,,,,23,151,152,0
1763656485.7569697,0x100,EngineData,8,035E337000000000,179300,184,-40,,,,
1763656485.75723,0x200,WheelSpeeds,8,3333343300000000,,,,153,154,25,128
1763656485.8594549,0x100,EngineData,8,0384367000000000,198764,56,-40,,,,
1763656485.8597238,0x200,WheelSpeeds,8,3535363700000000,,,,154,155,27,128
1763656485.9616785,0x100,EngineData,8,03A9397000000000,217712,184,-40,,,,
1763656485.9619174,0x200,WheelSpeeds,8,3838383800000000,,,,28,28,28,0
1763656486.0653875,0x100,EngineData,8,03CF3C7000000000,237176,56,-40,,,,
1763656486.067364,0x200,WheelSpeeds,8,3C3C3D3D00000000,,,,30,30,158,128
1763656486.1680393,0x100,EngineData,8,03F43F7000000000,256124,184,-40,,,,
1763656486.1685448,0x200,WheelSpeeds,8,3E3F3F3E00000000,,,,31,159,159,0
1763656486.2738523,0x100,EngineData,8,03CF3C7000000000,237176,56,-40,,,,
1763656486.2740817,0x200,WheelSpeeds,8,3B3C3B3C00000000,,,,158,29,158,0
1763656486.378531,0x100,EngineData,8,03A9397000000000,217712,184,-40,,,,
1763656486.3787625,0x200,WheelSpeeds,8,3939383900000000,,,,156,156,28,128
1763656486.4837446,0x100,EngineData,8,0384367000000000,198764,56,-40,,,,
1763656486.4839756,0x200,WheelSpeeds,8,3535353500000000,,,,154,154,154,128
1763656486.5853074,0x100,EngineData,8,035E337000000000,179300,184,-40,,,,
1763656486.5855312,0x200,WheelSpeeds,8,3233323300000000,,,,25,153,25,128
1763656486.6876063,0x100,EngineData,8,0339307000000000,160352,56,-40,,,,
1763656486.6895354,0x200,WheelSpeeds,8,302F2F3000000000,,,,23,151,152,0
1763656486.7891572,0x100,EngineData,8,03132D7000000000,140888,184,-40,,,,
1763656486.7903392,0x200,WheelSpeeds,8,2D2C2D2D00000000,,,,150,22,150,128
1763656486.8940566,0x100,EngineData,8,02EE2A7000000000,121940,56,-40,,,,
1763656486.894235,0x200,WheelSpeeds,8,2A2A292A00000000,,,,21,20,149,0
1763656486.9977875,0x100,EngineData,8,02C8277000000000,102476,184,-40,,,,
1763656486.998134,0x200,WheelSpeeds,8,2726272500000000,,,,147,19,146,128
1763656487.1026132,0x100,EngineData,8,02A3247000000000,83528,56,-40,,,,
1763656487.10322,0x200,WheelSpeeds,8,2323252400000000,,,,145,146,146,0
1763656487.204989,0x100,EngineData,8,027D217000000000,64064,184,-40,,,,
1763656487.2075212,0x200,WheelSpeeds,8,20201F2100000000,,,,16,15,144,128
1763656487.3096082,0x100,EngineData,8,02581E6F00000000,45116,55,88,,,,
1763656487.3098185,0x200,WheelSpeeds,8,1D1E1D1F00000000,,,,143,14,143,128
1763656487.4147077,0x100,EngineData,8,02321B6F00000000,25652,183,88,,,,
1763656487.4149697,0x200,WheelSpeeds,8,1A1B1A1A00000000,,,,13,141,13,0
1763656487.516159,0x100,EngineData,8,020D186F00000000,6704,55,88,,,,
1763656487.519805,0x200,WheelSpeeds,8,1717171700000000,,,,139,139,139,128
1763656487.6217692,0x100,EngineData,8,01E7156F00000000,249384,183,88,,,,
1763656487.6219974,0x200,WheelSpeeds,8,1515131300000000,,,,138,137,137,128
1763656487.7248154,0x100,EngineData,8,01C2126F00000000,230436,55,88,,,,
1763656487.7249832,0x200,WheelSpeeds,8,1111131200000000,,,,136,137,137,0
1763656487.8274853,0x100,EngineData,8,019C0F6F00000000,210972,183,88,,,,
1763656487.8276367,0x200,WheelSpeeds,8,0E0E0F0F00000000,,,,7,7,135,128
1763656487.9322393,0x100,EngineData,8,01770C6F00000000,192024,55,88,,,,
1763656487.9330192,0x200,WheelSpeeds,8,0C0B0B0C00000000,,,,5,133,134,0
1763656488.0332763,0x100,EngineData,8,0151096F00000000,172560,183,88,,,,
1763656488.0337346,0x200,WheelSpeeds,8,0909080800000000,,,,132,132,4,0
1763656488.1353912,0x100,EngineData,8,012C066F00000000,153612,55,88,,,,
