timestamp,can_id,name,dlc,raw_data,RPM,Speed,Coolant,WheelSpeed_FL,WheelSpeed_FR,WheelSpeed_RL,WheelSpeed_RR
1763656686.6450927,0x100,EngineData,8,02EE2A7400000000,121940,58,-40,,,,
1763656686.6452782,0x200,WheelSpeeds,8,2A292A2A00000000,,,,20,149,21,0
1763656686.7459855,0x100,EngineData,8,02C8277400000000,102476,186,-40,,,,
1763656686.7487588,0x200,WheelSpeeds,8,2727282800000000,,,,147,148,20,0
1763656686.8488643,0x100,EngineData,8,02A3247400000000,83528,58,-40,,,,
1763656686.849461,0x200,WheelSpeeds,8,2324232400000000,,,,146,17,146,0
1763656686.9539776,0x100,EngineData,8,027D217400000000,64064,186,-40,,,,
1763656686.9541473,0x200,WheelSpeeds,8,2120221F00000000,,,,144,17,15,128
1763656687.058715,0x100,EngineData,8,02581E7400000000,45116,58,-40,,,,
1763656687.0589414,0x200,WheelSpeeds,8,1D1D1E1C00000000,,,,142,143,14,0
1763656687.1638088,0x100,EngineData,8,02321B7400000000,25652,186,-40,,,,
1763656687.1639724,0x200,WheelSpeeds,8,1B1B1B1C00000000,,,,141,141,142,0
1763656687.2686603,0x100,EngineData,8,020D187400000000,6704,58,-40,,,,
1763656687.2687578,0x200,WheelSpeeds,8,1817191900000000,,,,11,140,140,128
1763656687.373605,0x100,EngineData,8,01E7157400000000,249384,186,-40,,,,
1763656687.373747,0x200,WheelSpeeds,8,1414161500000000,,,,10,11,10,128
1763656687.4759417,0x100,EngineData,8,01C2127400000000,230436,58,-40,,,,
1763656687.4785988,0x200,WheelSpeeds,8,1211121100000000,,,,8,137,8,128
1763656687.577197,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763656687.5833097,0x200,WheelSpeeds,8,0E0F0D0F00000000,,,,7,134,135,128
1763656687.6815293,0x100,EngineData,8,01770C7300000000,192024,57,88,,,,
1763656687.6848993,0x200,WheelSpeeds,8,0C0C0C0B00000000,,,,6,6,5,128
1763656687.7862086,0x100,EngineData,8,0151097300000000,172560,185,88,,,,
1763656687.7895114,0x200,WheelSpeeds,8,0908070700000000,,,,132,3,131,128
1763656687.8916512,0x100,EngineData,8,012C067300000000,153612,57,88,,,,
1763656687.8918648,0x200,WheelSpeeds,8,0605060500000000,,,,2,131,2,128
1763656687.99409,0x100,EngineData,8,0106037300000000,134148,185,88,,,,
1763656687.9942725,0x200,WheelSpeeds,8,0202020200000000,,,,1,1,1,0
1763656688.0985487,0x100,EngineData,8,00E1007300000000,115200,57,88,,,,
1763656688.0987635,0x200,WheelSpeeds,8,0000000000000000,,,,0,0,0,0
1763656688.2000105,0x100,EngineData,8,0106037300000000,134148,185,88,,,,
1763656688.2018547,0x200,WheelSpeeds,8,0202030300000000,,,,1,1,129,128
1763656688.305064,0x100,EngineData,8,012C067300000000,153612,57,88,,,,
1763656688.3052201,0x200,WheelSpeeds,8,0606060500000000,,,,3,3,2,128
1763656688.4089296,0x100,EngineData,8,0151097400000000,172560,186,-40,,,,
1763656688.4091485,0x200,WheelSpeeds,8,0909080700000000,,,,132,132,3,128
1763656688.5140927,0x100,EngineData,8,01770C7400000000,192024,58,-40,,,,
1763656688.514353,0x200,WheelSpeeds,8,0B0B0B0D00000000,,,,133,133,134,128
1763656688.6182928,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763656688.6196554,0x200,WheelSpeeds,8,0E0E100D00000000,,,,7,8,6,128
1763656688.7219152,0x100,EngineData,8,01C2127400000000,230436,58,-40,,,,
1763656688.7243593,0x200,WheelSpeeds,8,1112101200000000,,,,137,8,9,0
1763656688.826914,0x100,EngineData,8,01E7157400000000,249384,186,-40,,,,
1763656688.8277488,0x200,WheelSpeeds,8,1514161500000000,,,,138,11,10,128
1763656688.931753,0x100,EngineData,8,020D187400000000,6704,58,-40,,,,
1763656688.9319363,0x200,WheelSpeeds,8,1717181600000000,,,,139,140,11,0
1763656689.03343,0x100,EngineData,8,02321B7400000000,25652,186,-40,,,,
1763656689.0336514,0x200,WheelSpeeds,8,1A1A1B1C00000000,,,,13,13,142,0
1763656689.138089,0x100,EngineData,8,02581E7400000000,45116,58,-40,,,,
1763656689.1383102,0x200,WheelSpeeds,8,1E1E1C1D00000000,,,,15,14,14,128
1763656689.2398686,0x100,EngineData,8,027D217400000000,64064,186,-40,,,,
1763656689.243039,0x200,WheelSpeeds,8,2021202100000000,,,,16,144,16,128
1763656689.3452957,0x100,EngineData,8,02A3247400000000,83528,58,-40,,,,
1763656689.3455224,0x200,WheelSpeeds,8,2423252400000000,,,,17,146,146,0
1763656689.4499266,0x100,EngineData,8,02C8277400000000,102476,186,-40,,,,
1763656689.450135,0x200,WheelSpeeds,8,2727272600000000,,,,147,147,147,0
1763656689.5520036,0x100,EngineData,8,02EE2A7400000000,121940,58,-40,,,,
1763656689.5522213,0x200,WheelSpeeds,8,2A29292900000000,,,,20,148,148,128
1763656689.657512,0x100,EngineData,8,03132D7400000000,140888,186,-40,,,,
1763656689.657739,0x200,WheelSpeeds,8,2D2D2E2E00000000,,,,150,151,23,0
1763656689.7601447,0x100,EngineData,8,0339307400000000,160352,58,-40,,,,
1763656689.7606568,0x200,WheelSpeeds,8,2F2F2F2E00000000,,,,151,151,151,0
1763656689.8614972,0x100,EngineData,8,035E337400000000,179300,186,-40,,,,
1763656689.861658,0x200,WheelSpeeds,8,3333343300000000,,,,153,154,25,128
1763656689.965892,0x100,EngineData,8,0384367400000000,198764,58,-40,,,,
1763656689.9661145,0x200,WheelSpeeds,8,3636373500000000,,,,27,27,154,128
1763656690.0671008,0x100,EngineData,8,03A9397400000000,217712,186,-40,,,,
1763656690.0707166,0x200,WheelSpeeds,8,38393A3900000000,,,,28,157,28,128
1763656690.1720486,0x100,EngineData,8,03CF3C7400000000,237176,58,-40,,,,
1763656690.1724193,0x200,WheelSpeeds,8,3B3B3B3B00000000,,,,157,157,157,128
1763656690.277207,0x100,EngineData,8,03F43F7400000000,256124,186,-40,,,,
1763656690.2776518,0x200,WheelSpeeds,8,3E3F3F3E00000000,,,,31,159,159,0
1763656690.381284,0x100,EngineData,8,03CF3C7400000000,237176,58,-40,,,,
1763656690.3814447,0x200,WheelSpeeds,8,3B3B3C3D00000000,,,,157,158,30,128
1763656690.48631,0x100,EngineData,8,03A9397400000000,217712,186,-40,,,,
1763656690.4864733,0x200,WheelSpeeds,8,3939393900000000,,,,156,156,156,128
1763656690.5876086,0x100,EngineData,8,0384367400000000,198764,58,-40,,,,
1763656690.5893784,0x200,WheelSpeeds,8,3536363500000000,,,,155,27,26,128
1763656690.6891599,0x100,EngineData,8,035E337400000000,179300,186,-40,,,,
1763656690.6900358,0x200,WheelSpeeds,8,3233313200000000,,,,25,152,153,0
1763656690.7910357,0x100,EngineData,8,0339307400000000,160352,58,-40,,,,
1763656690.7914782,0x200,WheelSpeeds,8,2F302F3000000000,,,,152,23,152,0
1763656690.8940005,0x100,EngineData,8,03132D7400000000,140888,186,-40,,,,
1763656690.8943975,0x200,WheelSpeeds,8,2D2C2D2D00000000,,,,150,22,150,128
1763656690.9944878,0x100,EngineData,8,02EE2A7400000000,121940,58,-40,,,,
1763656690.9946373,0x200,WheelSpeeds,8,29292A2A00000000,,,,148,149,21,0
1763656691.0979753,0x100,EngineData,8,02C8277400000000,102476,186,-40,,,,
1763656691.0980465,0x200,WheelSpeeds,8,2627282600000000,,,,19,148,19,0
1763656691.2028334,0x100,EngineData,8,02A3247400000000,83528,58,-40,,,,
1763656691.2028959,0x200,WheelSpeeds,8,2324242500000000,,,,146,18,18,128
1763656691.3044572,0x100,EngineData,8,027D217400000000,64064,186,-40,,,,
1763656691.3045337,0x200,WheelSpeeds,8,20201F2200000000,,,,16,15,145,0
1763656691.406486,0x100,EngineData,8,02581E7400000000,45116,58,-40,,,,
1763656691.406854,0x200,WheelSpeeds,8,1D1D1F1D00000000,,,,142,143,142,128
1763656691.5090523,0x100,EngineData,8,02321B7400000000,25652,186,-40,,,,
1763656691.509391,0x200,WheelSpeeds,8,1A1A1B1C00000000,,,,13,13,142,0
1763656691.6123862,0x100,EngineData,8,020D187400000000,6704,58,-40,,,,
1763656691.612531,0x200,WheelSpeeds,8,1718161700000000,,,,140,11,11,128
1763656691.7159503,0x100,EngineData,8,01E7157400000000,249384,186,-40,,,,
1763656691.7161338,0x200,WheelSpeeds,8,1415151500000000,,,,10,138,138,128
1763656691.8158789,0x100,EngineData,8,01C2127400000000,230436,58,-40,,,,
1763656691.8161163,0x200,WheelSpeeds,8,1212131200000000,,,,9,9,137,0
1763656691.918128,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763656691.9183838,0x200,WheelSpeeds,8,0F0F101000000000,,,,135,136,8,0
1763656692.018404,0x100,EngineData,8,01770C7400000000,192024,58,-40,,,,
1763656692.018681,0x200,WheelSpeeds,8,0B0B0B0B00000000,,,,133,133,133,128
1763656692.1206393,0x100,EngineData,8,0151097400000000,172560,186,-40,,,,
1763656692.1207314,0x200,WheelSpeeds,8,0809090A00000000,,,,4,132,133,0
1763656692.2209315,0x100,EngineData,8,012C067400000000,153612,58,-40,,,,
1763656692.2211938,0x200,WheelSpeeds,8,0506070400000000,,,,131,3,130,0
1763656692.324815,0x100,EngineData,8,0106037400000000,134148,186,-40,,,,
1763656692.3251634,0x200,WheelSpeeds,8,0303020200000000,,,,129,129,1,0
1763656692.4262834,0x100,EngineData,8,00E1007400000000,115200,58,-40,,,,
1763656692.4294844,0x200,WheelSpeeds,8,0000000000000000,,,,0,0,0,0
1763656692.5297434,0x100,EngineData,8,0106037400000000,134148,186,-40,,,,
1763656692.53332,0x200,WheelSpeeds,8,0203020100000000,,,,1,129,0,128
1763656692.6314757,0x100,EngineData,8,012C067400000000,153612,58,-40,,,,
1763656692.6337225,0x200,WheelSpeeds,8,0605040600000000,,,,2,130,3,0
1763656692.7326634,0x100,EngineData,8,0151097400000000,172560,186,-40,,,,
1763656692.7340407,0x200,WheelSpeeds,8,09090A0700000000,,,,132,133,3,128
1763656692.8329015,0x100,EngineData,8,01770C7400000000,192024,58,-40,,,,
1763656692.8342712,0x200,WheelSpeeds,8,0B0C0D0D00000000,,,,134,6,134,128
1763656692.9339435,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763656692.934475,0x200,WheelSpeeds,8,0E0F0E0F00000000,,,,7,135,7,128
1763656693.0386848,0x100,EngineData,8,01C2127400000000,230436,58,-40,,,,
1763656693.0387452,0x200,WheelSpeeds,8,1212111000000000,,,,9,8,136,0
1763656693.1398244,0x100,EngineData,8,01E7157400000000,249384,186,-40,,,,
1763656693.1399186,0x200,WheelSpeeds,8,1414131300000000,,,,10,9,137,128
1763656693.2411366,0x100,EngineData,8,020D187400000000,6704,58,-40,,,,
1763656693.2412179,0x200,WheelSpeeds,8,1717181700000000,,,,139,140,11,128
1763656693.3413796,0x100,EngineData,8,02321B7400000000,25652,186,-40,,,,
1763656693.3414311,0x200,WheelSpeeds,8,1B1A191B00000000,,,,141,12,141,128
1763656693.4415743,0x100,EngineData,8,02581E7400000000,45116,58,-40,,,,
1763656693.441624,0x200,WheelSpeeds,8,1D1E1E1E00000000,,,,143,15,15,0
1763656693.5419016,0x100,EngineData,8,027D217400000000,64064,186,-40,,,,
1763656693.5419645,0x200,WheelSpeeds,8,2020202100000000,,,,16,16,16,128
1763656693.6466932,0x100,EngineData,8,02A3247400000000,83528,58,-40,,,,
1763656693.6467564,0x200,WheelSpeeds,8,2424232200000000,,,,18,17,145,0
1763656693.7516797,0x100,EngineData,8,02C8277400000000,102476,186,-40,,,,
1763656693.7518415,0x200,WheelSpeeds,8,2727272600000000,,,,147,147,147,0
1763656693.852791,0x100,EngineData,8,02EE2A7400000000,121940,58,-40,,,,
1763656693.8529537,0x200,WheelSpeeds,8,2A292A2900000000,,,,20,149,20,128
1763656693.9550872,0x100,EngineData,8,03132D7500000000,140888,186,88,,,,
1763656693.95519,0x200,WheelSpeeds,8,2C2D2D2B00000000,,,,22,150,149,128
1763656694.057445,0x100,EngineData,8,0339307500000000,160352,58,88,,,,
1763656694.0578592,0x200,WheelSpeeds,8,302F2F2F00000000,,,,23,151,151,128
1763656694.1577344,0x100,EngineData,8,035E337500000000,179300,186,88,,,,
1763656694.1594522,0x200,WheelSpeeds,8,3232323400000000,,,,25,25,26,0
1763656694.2585993,0x100,EngineData,8,0384367500000000,198764,58,88,,,,
1763656694.2608912,0x200,WheelSpeeds,8,3536363500000000,,,,155,27,26,128
1763656694.364645,0x100,EngineData,8,03A9397500000000,217712,186,88,,,,
1763656694.364846,0x200,WheelSpeeds,8,3838393700000000,,,,28,28,155,128
1763656694.4690502,0x100,EngineData,8,03CF3C7500000000,237176,58,88,,,,
1763656694.4692335,0x200,WheelSpeeds,8,3B3C3C3A00000000,,,,158,30,29,0
1763656694.5711179,0x100,EngineData,8,03F43F7500000000,256124,186,88,,,,
1763656694.5712118,0x200,WheelSpeeds,8,3F3E3D3E00000000,,,,159,30,159,0
1763656694.6725872,0x100,EngineData,8,03CF3C7500000000,237176,58,88,,,,
1763656694.6730437,0x200,WheelSpeeds,8,3B3B3B3B00000000,,,,157,157,157,128
1763656694.7772756,0x100,EngineData,8,03A9397500000000,217712,186,88,,,,
1763656694.7774482,0x200,WheelSpeeds,8,39383A3800000000,,,,156,29,28,0
1763656694.8781078,0x100,EngineData,8,0384367500000000,198764,58,88,,,,
1763656694.881192,0x200,WheelSpeeds,8,3536353500000000,,,,155,26,154,128
1763656694.9831388,0x100,EngineData,8,035E337500000000,179300,186,88,,,,
1763656694.9833052,0x200,WheelSpeeds,8,3333323300000000,,,,153,153,25,128
1763656695.0891109,0x100,EngineData,8,0339307500000000,160352,58,88,,,,
1763656695.0893524,0x200,WheelSpeeds,8,2F30303000000000,,,,152,24,24,0
1763656695.194686,0x100,EngineData,8,03132D7500000000,140888,186,88,,,,
1763656695.1949246,0x200,WheelSpeeds,8,2C2C2D2D00000000,,,,22,22,150,128
1763656695.2951884,0x100,EngineData,8,02EE2A7500000000,121940,58,88,,,,
1763656695.2954772,0x200,WheelSpeeds,8,2A2A2B2A00000000,,,,21,21,149,0
1763656695.3957827,0x100,EngineData,8,02C8277500000000,102476,186,88,,,,
1763656695.3964431,0x200,WheelSpeeds,8,2727272800000000,,,,147,147,148,0
1763656695.497474,0x100,EngineData,8,02A3247500000000,83528,58,88,,,,
1763656695.4977186,0x200,WheelSpeeds,8,2424232400000000,,,,18,17,146,0
1763656695.5982823,0x100,EngineData,8,027D217500000000,64064,186,88,,,,
1763656695.5986223,0x200,WheelSpeeds,8,2121212100000000,,,,144,144,144,128
1763656695.7011106,0x100,EngineData,8,02581E7500000000,45116,58,88,,,,
1763656695.701202,0x200,WheelSpeeds,8,1E1E1D1D00000000,,,,15,14,142,128
1763656695.803325,0x100,EngineData,8,02321B7400000000,25652,186,-40,,,,
1763656695.8035934,0x200,WheelSpeeds,8,1B1A1C1B00000000,,,,141,14,13,128
1763656695.9048219,0x100,EngineData,8,020D187400000000,6704,58,-40,,,,
1763656695.9049013,0x200,WheelSpeeds,8,1718181800000000,,,,140,12,12,0
1763656696.0060813,0x100,EngineData,8,01E7157400000000,249384,186,-40,,,,
1763656696.0075233,0x200,WheelSpeeds,8,1515161600000000,,,,138,139,11,0
1763656696.1109474,0x100,EngineData,8,01C2127400000000,230436,58,-40,,,,
1763656696.1110284,0x200,WheelSpeeds,8,1211111200000000,,,,8,136,137,0
1763656696.2139862,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763656696.2144098,0x200,WheelSpeeds,8,0F0F100E00000000,,,,135,136,7,0
1763656696.3145132,0x100,EngineData,8,01770C7400000000,192024,58,-40,,,,
1763656696.3149145,0x200,WheelSpeeds,8,0B0C0C0B00000000,,,,134,6,5,128
1763656696.4156537,0x100,EngineData,8,0151097400000000,172560,186,-40,,,,
1763656696.415737,0x200,WheelSpeeds,8,08090A0700000000,,,,4,133,3,128
1763656696.5211623,0x100,EngineData,8,012C067400000000,153612,58,-40,,,,
1763656696.5236635,0x200,WheelSpeeds,8,0605050400000000,,,,2,130,130,0
1763656696.6213362,0x100,EngineData,8,0106037400000000,134148,186,-40,,,,
1763656696.6241338,0x200,WheelSpeeds,8,0302030200000000,,,,129,1,129,0
1763656696.7223554,0x100,EngineData,8,00E1007400000000,115200,58,-40,,,,
1763656696.7251244,0x200,WheelSpeeds,8,0000000000000000,,,,0,0,0,0
1763656696.8228135,0x100,EngineData,8,0106037400000000,134148,186,-40,,,,
1763656696.825383,0x200,WheelSpeeds,8,0203020100000000,,,,1,129,0,128
1763656696.9266148,0x100,EngineData,8,012C067400000000,153612,58,-40,,,,
1763656696.9269695,0x200,WheelSpeeds,8,0606040600000000,,,,3,2,3,0
1763656697.030237,0x100,EngineData,8,0151097400000000,172560,186,-40,,,,
1763656697.030705,0x200,WheelSpeeds,8,0808090900000000,,,,4,4,132,128
1763656697.13349,0x100,EngineData,8,01770C7400000000,192024,58,-40,,,,
1763656697.1337645,0x200,WheelSpeeds,8,0C0B0C0C00000000,,,,5,134,6,0
1763656697.2334652,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763656697.2345955,0x200,WheelSpeeds,8,0F0E0F0E00000000,,,,135,7,135,0
1763656697.333982,0x100,EngineData,8,01C2127500000000,230436,58,88,,,,
1763656697.3345013,0x200,WheelSpeeds,8,1212131000000000,,,,9,9,136,0
1763656697.4380283,0x100,EngineData,8,01E7157500000000,249384,186,88,,,,
1763656697.4382539,0x200,WheelSpeeds,8,1415161400000000,,,,10,139,10,0
1763656697.5408359,0x100,EngineData,8,020D187500000000,6704,58,88,,,,
1763656697.5412014,0x200,WheelSpeeds,8,1717171900000000,,,,139,139,140,128
1763656697.6459842,0x100,EngineData,8,02321B7500000000,25652,186,88,,,,
1763656697.6461833,0x200,WheelSpeeds,8,1A1A1A1900000000,,,,13,13,12,128
1763656697.7491584,0x100,EngineData,8,02581E7500000000,45116,58,88,,,,
1763656697.7493591,0x200,WheelSpeeds,8,1E1D1D1F00000000,,,,14,142,143,128
1763656697.8520389,0x100,EngineData,8,027D217500000000,64064,186,88,,,,
1763656697.8521814,0x200,WheelSpeeds,8,2121222200000000,,,,144,145,17,0
1763656697.9552314,0x100,EngineData,8,02A3247500000000,83528,58,88,,,,
1763656697.9555585,0x200,WheelSpeeds,8,2424232300000000,,,,18,17,145,128
1763656698.0555937,0x100,EngineData,8,02C8277500000000,102476,186,88,,,,
1763656698.0575829,0x200,WheelSpeeds,8,2727262600000000,,,,147,147,19,0
1763656698.1606436,0x100,EngineData,8,02EE2A7500000000,121940,58,88,,,,
1763656698.1607428,0x200,WheelSpeeds,8,292A2B2A00000000,,,,149,21,149,0
1763656698.2692277,0x100,EngineData,8,03132D7500000000,140888,186,88,,,,
1763656698.2694275,0x200,WheelSpeeds,8,2D2D2D2B00000000,,,,150,150,149,128
1763656698.3731604,0x100,EngineData,8,0339307500000000,160352,58,88,,,,
1763656698.3733666,0x200,WheelSpeeds,8,2F2F2F3100000000,,,,151,151,152,128
1763656698.47459,0x100,EngineData,8,035E337500000000,179300,186,88,,,,
1763656698.4746773,0x200,WheelSpeeds,8,3233313300000000,,,,25,152,153,128
1763656698.5797248,0x100,EngineData,8,0384367500000000,198764,58,88,,,,
1763656698.5798416,0x200,WheelSpeeds,8,3535363500000000,,,,154,155,26,128
1763656698.680584,0x100,EngineData,8,03A9397500000000,217712,186,88,,,,
1763656698.681237,0x200,WheelSpeeds,8,3938383A00000000,,,,156,28,29,0
1763656698.7835968,0x100,EngineData,8,03CF3C7500000000,237176,58,88,,,,
1763656698.7839026,0x200,WheelSpeeds,8,3C3C3A3C00000000,,,,30,29,30,0
1763656698.8884408,0x100,EngineData,8,03F43F7500000000,256124,186,88,,,,
1763656698.8887548,0x200,WheelSpeeds,8,3F3E3E3E00000000,,,,159,31,31,0
1763656698.99419,0x100,EngineData,8,03CF3C7500000000,237176,58,88,,,,
1763656698.9944253,0x200,WheelSpeeds,8,3B3C3A3B00000000,,,,158,29,29,128
1763656699.0977929,0x100,EngineData,8,03A9397500000000,217712,186,88,,,,
1763656699.098463,0x200,WheelSpeeds,8,38393A3800000000,,,,28,157,28,0
1763656699.203175,0x100,EngineData,8,0384367500000000,198764,58,88,,,,
1763656699.2033596,0x200,WheelSpeeds,8,3635363500000000,,,,26,155,26,128
1763656699.3041193,0x100,EngineData,8,035E337500000000,179300,186,88,,,,
1763656699.3044107,0x200,WheelSpeeds,8,3332333300000000,,,,153,25,153,128
1763656699.4047422,0x100,EngineData,8,0339307500000000,160352,58,88,,,,
1763656699.4064043,0x200,WheelSpeeds,8,30302E2F00000000,,,,24,23,23,128
1763656699.5097356,0x100,EngineData,8,03132D7500000000,140888,186,88,,,,
1763656699.511046,0x200,WheelSpeeds,8,2D2D2D2D00000000,,,,150,150,150,128
1763656699.6146839,0x100,EngineData,8,02EE2A7500000000,121940,58,88,,,,
1763656699.6161005,0x200,WheelSpeeds,8,2929292900000000,,,,148,148,148,128
1763656699.7176764,0x100,EngineData,8,02C8277500000000,102476,186,88,,,,
1763656699.7208142,0x200,WheelSpeeds,8,2727262700000000,,,,147,147,19,128
1763656699.8209329,0x100,EngineData,8,02A3247500000000,83528,58,88,,,,
1763656699.8254209,0x200,WheelSpeeds,8,2323252400000000,,,,145,146,146,0
1763656699.923318,0x100,EngineData,8,027D217500000000,64064,186,88,,,,
1763656699.9256842,0x200,WheelSpeeds,8,2120222200000000,,,,144,17,17,0
1763656700.0236554,0x100,EngineData,8,02581E7500000000,45116,58,88,,,,
1763656700.0259788,0x200,WheelSpeeds,8,1E1E1D1E00000000,,,,15,14,143,0
1763656700.126885,0x100,EngineData,8,02321B7500000000,25652,186,88,,,,
1763656700.126955,0x200,WheelSpeeds,8,1B1B191B00000000,,,,141,140,141,128
1763656700.232046,0x100,EngineData,8,020D187500000000,6704,58,88,,,,
1763656700.232196,0x200,WheelSpeeds,8,1817191900000000,,,,11,140,140,128
1763656700.333363,0x100,EngineData,8,01E7157500000000,249384,186,88,,,,
1763656700.33356,0x200,WheelSpeeds,8,1414151500000000,,,,10,10,138,128
1763656700.4343116,0x100,EngineData,8,01C2127500000000,230436,58,88,,,,
1763656700.4351523,0x200,WheelSpeeds,8,1111101200000000,,,,136,136,9,0
1763656700.5354996,0x100,EngineData,8,019C0F7500000000,210972,186,88,,,,
1763656700.5368044,0x200,WheelSpeeds,8,0E0F0F0F00000000,,,,7,135,135,128
1763656700.63775,0x100,EngineData,8,01770C7500000000,192024,58,88,,,,
1763656700.6379304,0x200,WheelSpeeds,8,0C0C0A0C00000000,,,,6,5,6,0
1763656700.7389317,0x100,EngineData,8,0151097500000000,172560,186,88,,,,
1763656700.7390707,0x200,WheelSpeeds,8,09080A0800000000,,,,132,5,4,0
1763656700.8399053,0x100,EngineData,8,012C067500000000,153612,58,88,,,,
1763656700.840128,0x200,WheelSpeeds,8,0605060500000000,,,,2,131,2,128
1763656700.9454381,0x100,EngineData,8,0106037500000000,134148,186,88,,,,
1763656700.9456937,0x200,WheelSpeeds,8,0302030300000000,,,,129,1,129,128
1763656701.0509453,0x100,EngineData,8,00E1007500000000,115200,58,88,,,,
1763656701.0511825,0x200,WheelSpeeds,8,0000010100000000,,,,0,0,128,128
1763656701.1550133,0x100,EngineData,8,0106037500000000,134148,186,88,,,,
1763656701.155246,0x200,WheelSpeeds,8,0202020300000000,,,,1,1,1,128
1763656701.2566917,0x100,EngineData,8,012C067500000000,153612,58,88,,,,
1763656701.2569232,0x200,WheelSpeeds,8,0605070600000000,,,,2,131,131,0
1763656701.362131,0x100,EngineData,8,0151097500000000,172560,186,88,,,,
1763656701.3623667,0x200,WheelSpeeds,8,0908080900000000,,,,132,4,4,128
1763656701.4639547,0x100,EngineData,8,01770C7500000000,192024,58,88,,,,
1763656701.4662786,0x200,WheelSpeeds,8,0C0B0B0C00000000,,,,5,133,134,0
1763656701.5697687,0x100,EngineData,8,019C0F7500000000,210972,186,88,,,,
1763656701.5709379,0x200,WheelSpeeds,8,0E0F0D0F00000000,,,,7,134,135,128
1763656701.6749,0x100,EngineData,8,01C2127500000000,230436,58,88,,,,
1763656701.6757421,0x200,WheelSpeeds,8,1211111200000000,,,,8,136,137,0
1763656701.7800806,0x100,EngineData,8,01E7157500000000,249384,186,88,,,,
1763656701.7806027,0x200,WheelSpeeds,8,1415141600000000,,,,10,138,11,0
1763656701.8851156,0x100,EngineData,8,020D187500000000,6704,58,88,,,,
1763656701.8852777,0x200,WheelSpeeds,8,1717171800000000,,,,139,139,140,0
1763656701.9894192,0x100,EngineData,8,02321B7500000000,25652,186,88,,,,
1763656701.9896505,0x200,WheelSpeeds,8,1A1B1B1A00000000,,,,13,141,141,0
1763656702.090396,0x100,EngineData,8,02581E7500000000,45116,58,88,,,,
1763656702.0906422,0x200,WheelSpeeds,8,1E1E1C1C00000000,,,,15,14,14,0
1763656702.1961796,0x100,EngineData,8,027D217500000000,64064,186,88,,,,
1763656702.1967134,0x200,WheelSpeeds,8,2021202100000000,,,,16,144,16,128
