timestamp,can_id,name,dlc,raw_data,RPM,Speed,Coolant,WheelSpeed_FL,WheelSpeed_FR,WheelSpeed_RL,WheelSpeed_RR
1763619169.753213,0x200,WheelSpeeds,8,1212121100000000,,,,9,9,8,128
1763619169.8540337,0x100,EngineData,8,01770C7300000000,192024,57,88,,,,
1763619169.8542523,0x200,WheelSpeeds,8,0E0F0D0F00000000,,,,7,134,135,128
1763619169.9573696,0x100,EngineData,8,0151097300000000,172560,185,88,,,,
1763619169.957813,0x200,WheelSpeeds,8,0B0C0D0C00000000,,,,134,6,134,0
1763619170.0609207,0x100,EngineData,8,012C067300000000,153612,57,88,,,,
1763619170.0612535,0x200,WheelSpeeds,8,0909090700000000,,,,132,132,131,128
1763619170.1665597,0x100,EngineData,8,0106037300000000,134148,185,88,,,,
1763619170.1667955,0x200,WheelSpeeds,8,0505070700000000,,,,130,131,131,128
1763619170.2715352,0x200,WheelSpeeds,8,0202010300000000,,,,1,0,129,128
1763619170.2717884,0x100,EngineData,8,00E1007300000000,115200,57,88,,,,
1763619170.3756833,0x100,EngineData,8,0106037300000000,134148,185,88,,,,
1763619170.3767798,0x200,WheelSpeeds,8,0000010000000000,,,,0,0,128,0
1763619170.4820278,0x100,EngineData,8,012C067300000000,153612,57,88,,,,
1763619170.4823375,0x200,WheelSpeeds,8,0202010200000000,,,,1,0,129,0
1763619170.5850008,0x100,EngineData,8,0151097300000000,172560,185,88,,,,
1763619170.585247,0x200,WheelSpeeds,8,0505050700000000,,,,130,130,131,128
1763619170.686858,0x200,WheelSpeeds,8,0909090900000000,,,,132,132,132,128
1763619170.6875591,0x100,EngineData,8,01770C7300000000,192024,57,88,,,,
1763619170.7909,0x100,EngineData,8,019C0F7300000000,210972,185,88,,,,
1763619170.7911677,0x200,WheelSpeeds,8,0C0B0D0A00000000,,,,5,134,133,0
1763619170.8944848,0x200,WheelSpeeds,8,0E0F0F0D00000000,,,,7,135,134,128
1763619170.8947601,0x100,EngineData,8,01C2127300000000,230436,57,88,,,,
1763619170.9983373,0x200,WheelSpeeds,8,1111101200000000,,,,136,136,9,0
1763619170.999306,0x100,EngineData,8,01E7157300000000,249384,185,88,,,,
1763619171.0983753,0x100,EngineData,8,020D187300000000,6704,57,88,,,,
1763619171.1005964,0x200,WheelSpeeds,8,1514151500000000,,,,138,10,138,128
1763619171.2035265,0x100,EngineData,8,02321B7300000000,25652,185,88,,,,
1763619171.2037654,0x200,WheelSpeeds,8,1817181700000000,,,,11,140,11,128
1763619171.3090904,0x100,EngineData,8,02581E7300000000,45116,57,88,,,,
1763619171.3093355,0x200,WheelSpeeds,8,1B1B191A00000000,,,,141,140,141,0
1763619171.4111724,0x200,WheelSpeeds,8,1E1E1D1D00000000,,,,15,14,142,128
1763619171.4120333,0x100,EngineData,8,027D217400000000,64064,186,-40,,,,
1763619171.5173151,0x100,EngineData,8,02A3247400000000,83528,58,-40,,,,
1763619171.5175645,0x200,WheelSpeeds,8,2021222000000000,,,,16,145,16,0
1763619171.6219923,0x100,EngineData,8,02C8277400000000,102476,186,-40,,,,
1763619171.6222255,0x200,WheelSpeeds,8,2424232300000000,,,,18,17,145,128
1763619171.7255607,0x100,EngineData,8,02EE2A7400000000,121940,58,-40,,,,
1763619171.7258139,0x200,WheelSpeeds,8,2726262800000000,,,,147,19,20,0
1763619171.8284223,0x100,EngineData,8,03132D7400000000,140888,186,-40,,,,
1763619171.8291974,0x200,WheelSpeeds,8,2A2A282A00000000,,,,21,20,21,0
1763619171.9329965,0x100,EngineData,8,0339307400000000,160352,58,-40,,,,
1763619171.9331653,0x200,WheelSpeeds,8,2D2C2C2C00000000,,,,150,22,22,0
1763619172.0378225,0x100,EngineData,8,035E337400000000,179300,186,-40,,,,
1763619172.0380788,0x200,WheelSpeeds,8,30302F2E00000000,,,,24,23,151,0
1763619172.1417253,0x200,WheelSpeeds,8,3332333200000000,,,,153,25,153,0
1763619172.1419485,0x100,EngineData,8,0384367400000000,198764,58,-40,,,,
1763619172.2454593,0x100,EngineData,8,03A9397400000000,217712,186,-40,,,,
1763619172.246194,0x200,WheelSpeeds,8,3636363500000000,,,,27,27,26,128
1763619172.3495982,0x100,EngineData,8,03CF3C7400000000,237176,58,-40,,,,
1763619172.3498359,0x200,WheelSpeeds,8,3938373900000000,,,,156,27,156,128
1763619172.451773,0x100,EngineData,8,03F43F7400000000,256124,186,-40,,,,
1763619172.452408,0x200,WheelSpeeds,8,3B3B3B3A00000000,,,,157,157,157,0
1763619172.5536005,0x100,EngineData,8,03CF3C7400000000,237176,58,-40,,,,
1763619172.5559132,0x200,WheelSpeeds,8,3F3F3D3E00000000,,,,159,158,159,0
1763619172.6587372,0x100,EngineData,8,03A9397400000000,217712,186,-40,,,,
1763619172.6611803,0x200,WheelSpeeds,8,3C3C3D3B00000000,,,,30,30,157,128
1763619172.7602093,0x100,EngineData,8,0384367400000000,198764,58,-40,,,,
1763619172.7621758,0x200,WheelSpeeds,8,3938393800000000,,,,156,28,156,0
1763619172.8652625,0x100,EngineData,8,035E337400000000,179300,186,-40,,,,
1763619172.8658123,0x200,WheelSpeeds,8,3535353700000000,,,,154,154,155,128
1763619172.966754,0x100,EngineData,8,0339307400000000,160352,58,-40,,,,
1763619172.9669447,0x200,WheelSpeeds,8,3232333100000000,,,,25,25,152,128
1763619173.0691357,0x100,EngineData,8,03132D7400000000,140888,186,-40,,,,
1763619173.069328,0x200,WheelSpeeds,8,2F302F3000000000,,,,152,23,152,0
1763619173.174448,0x100,EngineData,8,02EE2A7400000000,121940,58,-40,,,,
1763619173.1747336,0x200,WheelSpeeds,8,2C2C2E2C00000000,,,,22,23,22,0
1763619173.2760184,0x100,EngineData,8,02C8277400000000,102476,186,-40,,,,
1763619173.2763271,0x200,WheelSpeeds,8,2929292900000000,,,,148,148,148,128
1763619173.379641,0x100,EngineData,8,02A3247400000000,83528,58,-40,,,,
1763619173.379893,0x200,WheelSpeeds,8,2626262500000000,,,,19,19,18,128
1763619173.4805117,0x100,EngineData,8,027D217400000000,64064,186,-40,,,,
1763619173.481851,0x200,WheelSpeeds,8,2324222300000000,,,,146,17,17,128
1763619173.583039,0x100,EngineData,8,02581E7400000000,45116,58,-40,,,,
1763619173.583104,0x200,WheelSpeeds,8,2021222000000000,,,,16,145,16,0
1763619173.6862714,0x200,WheelSpeeds,8,1E1E1D1E00000000,,,,15,14,143,0
1763619173.6868148,0x100,EngineData,8,02321B7400000000,25652,186,-40,,,,
1763619173.7893326,0x200,WheelSpeeds,8,1B1A1A1A00000000,,,,141,13,13,0
1763619173.7896621,0x100,EngineData,8,020D187400000000,6704,58,-40,,,,
1763619173.8907847,0x100,EngineData,8,01E7157400000000,249384,186,-40,,,,
1763619173.8911824,0x200,WheelSpeeds,8,1818181700000000,,,,12,12,11,128
1763619173.9915664,0x100,EngineData,8,01C2127400000000,230436,58,-40,,,,
1763619173.9923015,0x200,WheelSpeeds,8,1514161600000000,,,,138,11,11,0
1763619174.0970516,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763619174.0972297,0x200,WheelSpeeds,8,1111111100000000,,,,136,136,136,128
1763619174.200444,0x100,EngineData,8,01770C7300000000,192024,57,88,,,,
1763619174.200829,0x200,WheelSpeeds,8,0F0E0D0F00000000,,,,135,6,135,128
1763619174.3019674,0x100,EngineData,8,0151097300000000,172560,185,88,,,,
1763619174.3026054,0x200,WheelSpeeds,8,0B0C0B0D00000000,,,,134,5,134,128
1763619174.4059768,0x100,EngineData,8,012C067300000000,153612,57,88,,,,
1763619174.406202,0x200,WheelSpeeds,8,0808090800000000,,,,4,4,132,0
1763619174.5072687,0x100,EngineData,8,0106037300000000,134148,185,88,,,,
1763619174.5083458,0x200,WheelSpeeds,8,0506050400000000,,,,131,2,130,0
1763619174.6092966,0x100,EngineData,8,00E1007300000000,115200,57,88,,,,
1763619174.6095235,0x200,WheelSpeeds,8,0202030400000000,,,,1,1,130,0
1763619174.7109723,0x200,WheelSpeeds,8,0000000000000000,,,,0,0,0,0
1763619174.7118883,0x100,EngineData,8,0106037300000000,134148,185,88,,,,
1763619174.8149097,0x100,EngineData,8,012C067300000000,153612,57,88,,,,
1763619174.8156471,0x200,WheelSpeeds,8,0202010200000000,,,,1,0,129,0
1763619174.9166162,0x100,EngineData,8,0151097400000000,172560,186,-40,,,,
1763619174.916909,0x200,WheelSpeeds,8,0506060500000000,,,,131,3,2,128
1763619175.0191667,0x100,EngineData,8,01770C7400000000,192024,58,-40,,,,
1763619175.0193357,0x200,WheelSpeeds,8,0909090800000000,,,,132,132,132,0
1763619175.1202722,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763619175.1213238,0x200,WheelSpeeds,8,0B0B0B0C00000000,,,,133,133,134,0
1763619175.2256212,0x100,EngineData,8,01C2127400000000,230436,58,-40,,,,
1763619175.2258008,0x200,WheelSpeeds,8,0F0F0F0F00000000,,,,135,135,135,128
1763619175.329639,0x100,EngineData,8,01E7157400000000,249384,186,-40,,,,
1763619175.330579,0x200,WheelSpeeds,8,1111111000000000,,,,136,136,136,0
1763619175.433343,0x100,EngineData,8,020D187400000000,6704,58,-40,,,,
1763619175.4342673,0x200,WheelSpeeds,8,1414151500000000,,,,10,10,138,128
1763619175.5328767,0x100,EngineData,8,02321B7400000000,25652,186,-40,,,,
1763619175.5377576,0x200,WheelSpeeds,8,1717171800000000,,,,139,139,140,0
1763619175.6336493,0x100,EngineData,8,02581E7400000000,45116,58,-40,,,,
1763619175.641113,0x200,WheelSpeeds,8,1A1B1B1C00000000,,,,13,141,142,0
1763619175.7340248,0x100,EngineData,8,027D217400000000,64064,186,-40,,,,
1763619175.7414863,0x200,WheelSpeeds,8,1E1E1D1F00000000,,,,15,14,143,128
1763619175.834622,0x100,EngineData,8,02A3247400000000,83528,58,-40,,,,
1763619175.843351,0x200,WheelSpeeds,8,2021212100000000,,,,16,144,144,128
1763619175.9347897,0x100,EngineData,8,02C8277400000000,102476,186,-40,,,,
1763619175.9457002,0x200,WheelSpeeds,8,2324222200000000,,,,146,17,17,0
1763619176.0400639,0x100,EngineData,8,02EE2A7400000000,121940,58,-40,,,,
1763619176.050874,0x200,WheelSpeeds,8,2627282700000000,,,,19,148,19,128
1763619176.1438618,0x100,EngineData,8,03132D7400000000,140888,186,-40,,,,
1763619176.1516378,0x200,WheelSpeeds,8,2929282B00000000,,,,148,148,21,128
1763619176.24533,0x100,EngineData,8,0339307400000000,160352,58,-40,,,,
1763619176.2524905,0x200,WheelSpeeds,8,2C2C2C2D00000000,,,,22,22,22,128
1763619176.3501358,0x100,EngineData,8,035E337400000000,179300,186,-40,,,,
1763619176.3534832,0x200,WheelSpeeds,8,302F2E2F00000000,,,,23,151,23,128
1763619176.4549606,0x100,EngineData,8,0384367400000000,198764,58,-40,,,,
1763619176.4574516,0x200,WheelSpeeds,8,3332343200000000,,,,153,26,25,0
1763619176.5592716,0x100,EngineData,8,03A9397400000000,217712,186,-40,,,,
1763619176.5620017,0x200,WheelSpeeds,8,3635353600000000,,,,26,154,155,0
1763619176.658719,0x100,EngineData,8,03CF3C7400000000,237176,58,-40,,,,
1763619176.6635978,0x200,WheelSpeeds,8,3939383A00000000,,,,156,156,29,0
1763619176.760555,0x100,EngineData,8,03F43F7400000000,256124,186,-40,,,,
1763619176.7649727,0x200,WheelSpeeds,8,3B3C3C3B00000000,,,,158,30,29,128
1763619176.8613074,0x100,EngineData,8,03CF3C7400000000,237176,58,-40,,,,
1763619176.8663628,0x200,WheelSpeeds,8,3F3E3F3E00000000,,,,159,31,159,0
1763619176.9664364,0x100,EngineData,8,03A9397400000000,217712,186,-40,,,,
1763619176.9673178,0x200,WheelSpeeds,8,3B3B3D3B00000000,,,,157,158,157,128
1763619177.06904,0x100,EngineData,8,0384367400000000,198764,58,-40,,,,
1763619177.0692344,0x200,WheelSpeeds,8,38393A3800000000,,,,28,157,28,0
1763619177.171037,0x100,EngineData,8,035E337400000000,179300,186,-40,,,,
1763619177.1716635,0x200,WheelSpeeds,8,3636353500000000,,,,27,26,154,128
1763619177.2733388,0x100,EngineData,8,0339307400000000,160352,58,-40,,,,
1763619177.2735808,0x200,WheelSpeeds,8,3332343200000000,,,,153,26,25,0
1763619177.3772964,0x100,EngineData,8,03132D7400000000,140888,186,-40,,,,
1763619177.3779905,0x200,WheelSpeeds,8,302F2F3000000000,,,,23,151,152,0
1763619177.4818926,0x100,EngineData,8,02EE2A7400000000,121940,58,-40,,,,
1763619177.4821303,0x200,WheelSpeeds,8,2C2C2C2C00000000,,,,22,22,22,0
1763619177.5861933,0x100,EngineData,8,02C8277400000000,102476,186,-40,,,,
1763619177.5862975,0x200,WheelSpeeds,8,29292A2800000000,,,,148,149,20,0
1763619177.6887393,0x200,WheelSpeeds,8,2626272700000000,,,,19,19,147,128
1763619177.6890447,0x100,EngineData,8,02A3247400000000,83528,58,-40,,,,
1763619177.789573,0x200,WheelSpeeds,8,2323242400000000,,,,145,146,18,0
1763619177.7896605,0x100,EngineData,8,027D217400000000,64064,186,-40,,,,
1763619177.8898354,0x100,EngineData,8,02581E7400000000,45116,58,-40,,,,
1763619177.8898764,0x200,WheelSpeeds,8,2020212100000000,,,,16,16,144,128
1763619177.9911623,0x200,WheelSpeeds,8,1D1E1F1D00000000,,,,143,15,142,128
1763619177.9914458,0x100,EngineData,8,02321B7400000000,25652,186,-40,,,,
1763619178.0941873,0x100,EngineData,8,020D187400000000,6704,58,-40,,,,
1763619178.0947611,0x200,WheelSpeeds,8,1B1B1B1900000000,,,,141,141,140,128
1763619178.1997974,0x100,EngineData,8,01E7157400000000,249384,186,-40,,,,
1763619178.2003741,0x200,WheelSpeeds,8,1818161800000000,,,,12,11,12,0
1763619178.3020518,0x200,WheelSpeeds,8,1514151300000000,,,,138,10,137,128
1763619178.3029044,0x100,EngineData,8,01C2127400000000,230436,58,-40,,,,
1763619178.403567,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763619178.4037569,0x200,WheelSpeeds,8,1112111000000000,,,,137,8,136,0
1763619178.5074162,0x100,EngineData,8,01770C7400000000,192024,58,-40,,,,
1763619178.5096512,0x200,WheelSpeeds,8,0F0E0F0F00000000,,,,135,7,135,128
1763619178.6080651,0x100,EngineData,8,0151097400000000,172560,186,-40,,,,
1763619178.6098776,0x200,WheelSpeeds,8,0C0B0C0C00000000,,,,5,134,6,0
1763619178.7124925,0x100,EngineData,8,012C067400000000,153612,58,-40,,,,
1763619178.712577,0x200,WheelSpeeds,8,0908090800000000,,,,132,4,132,0
1763619178.8176358,0x100,EngineData,8,0106037400000000,134148,186,-40,,,,
1763619178.8178408,0x200,WheelSpeeds,8,0606060600000000,,,,3,3,3,0
1763619178.9181783,0x100,EngineData,8,00E1007400000000,115200,58,-40,,,,
1763619178.918309,0x200,WheelSpeeds,8,0302020100000000,,,,129,1,0,128
1763619179.0189097,0x100,EngineData,8,0106037400000000,134148,186,-40,,,,
1763619179.0191443,0x200,WheelSpeeds,8,0000000000000000,,,,0,0,0,0
1763619179.1196384,0x200,WheelSpeeds,8,0303040300000000,,,,129,130,1,128
1763619179.1197855,0x100,EngineData,8,012C067400000000,153612,58,-40,,,,
1763619179.2253132,0x100,EngineData,8,0151097400000000,172560,186,-40,,,,
1763619179.225527,0x200,WheelSpeeds,8,0505040500000000,,,,130,130,2,128
1763619179.329989,0x100,EngineData,8,01770C7400000000,192024,58,-40,,,,
1763619179.3305976,0x200,WheelSpeeds,8,0908080A00000000,,,,132,4,5,0
1763619179.4317331,0x200,WheelSpeeds,8,0B0C0D0C00000000,,,,134,6,134,0
1763619179.4322095,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763619179.534645,0x100,EngineData,8,01C2127400000000,230436,58,-40,,,,
1763619179.5348637,0x200,WheelSpeeds,8,0E0F0F0F00000000,,,,7,135,135,128
1763619179.6362355,0x100,EngineData,8,01E7157400000000,249384,186,-40,,,,
1763619179.6369734,0x200,WheelSpeeds,8,1211121200000000,,,,8,137,9,0
1763619179.7391424,0x100,EngineData,8,020D187400000000,6704,58,-40,,,,
1763619179.7405324,0x200,WheelSpeeds,8,1515141600000000,,,,138,138,11,0
1763619179.8424253,0x200,WheelSpeeds,8,1817161700000000,,,,11,139,11,128
1763619179.843062,0x100,EngineData,8,02321B7400000000,25652,186,-40,,,,
1763619179.9468038,0x100,EngineData,8,02581E7400000000,45116,58,-40,,,,
1763619179.9469593,0x200,WheelSpeeds,8,1B1B191B00000000,,,,141,140,141,128
1763619180.0525928,0x100,EngineData,8,027D217400000000,64064,186,-40,,,,
1763619180.0529842,0x200,WheelSpeeds,8,1E1D1F1C00000000,,,,14,143,142,0
1763619180.1544585,0x200,WheelSpeeds,8,2121212200000000,,,,144,144,145,0
1763619180.1548553,0x100,EngineData,8,02A3247400000000,83528,58,-40,,,,
1763619180.2588015,0x100,EngineData,8,02C8277400000000,102476,186,-40,,,,
1763619180.2590432,0x200,WheelSpeeds,8,2324232200000000,,,,146,17,145,0
1763619180.36142,0x100,EngineData,8,02EE2A7400000000,121940,58,-40,,,,
1763619180.3615916,0x200,WheelSpeeds,8,2727282800000000,,,,147,148,20,0
1763619180.465709,0x100,EngineData,8,03132D7500000000,140888,186,88,,,,
1763619180.4659057,0x200,WheelSpeeds,8,292A292900000000,,,,149,20,148,128
1763619180.5689352,0x100,EngineData,8,0339307500000000,160352,58,88,,,,
1763619180.569472,0x200,WheelSpeeds,8,2D2D2E2B00000000,,,,150,151,21,128
1763619180.6728776,0x100,EngineData,8,035E337500000000,179300,186,88,,,,
1763619180.6734953,0x200,WheelSpeeds,8,2F302E3000000000,,,,152,23,24,0
1763619180.7732532,0x100,EngineData,8,0384367500000000,198764,58,88,,,,
1763619180.7740076,0x200,WheelSpeeds,8,3233343200000000,,,,25,154,25,0
1763619180.8788736,0x100,EngineData,8,03A9397500000000,217712,186,88,,,,
1763619180.879142,0x200,WheelSpeeds,8,3635363600000000,,,,26,155,27,0
1763619180.984375,0x100,EngineData,8,03CF3C7500000000,237176,58,88,,,,
1763619180.9846048,0x200,WheelSpeeds,8,38393A3A00000000,,,,28,157,29,0
1763619181.0884526,0x200,WheelSpeeds,8,3B3C3C3D00000000,,,,158,30,30,128
1763619181.0890505,0x100,EngineData,8,03F43F7500000000,256124,186,88,,,,
1763619181.1935868,0x100,EngineData,8,03CF3C7500000000,237176,58,88,,,,
1763619181.193821,0x200,WheelSpeeds,8,3F3E3E4000000000,,,,159,31,32,0
1763619181.2956595,0x100,EngineData,8,03A9397500000000,217712,186,88,,,,
1763619181.295927,0x200,WheelSpeeds,8,3C3B3D3B00000000,,,,29,158,157,128
1763619181.3980114,0x100,EngineData,8,0384367500000000,198764,58,88,,,,
1763619181.398907,0x200,WheelSpeeds,8,3939393700000000,,,,156,156,155,128
1763619181.5016632,0x100,EngineData,8,035E337500000000,179300,186,88,,,,
1763619181.5021951,0x200,WheelSpeeds,8,3636363500000000,,,,27,27,26,128
1763619181.606709,0x200,WheelSpeeds,8,3233323400000000,,,,25,153,26,0
1763619181.606941,0x100,EngineData,8,0339307500000000,160352,58,88,,,,
1763619181.707841,0x200,WheelSpeeds,8,2F30303000000000,,,,152,24,24,0
1763619181.708089,0x100,EngineData,8,03132D7500000000,140888,186,88,,,,
1763619181.8103268,0x100,EngineData,8,02EE2A7500000000,121940,58,88,,,,
1763619181.810474,0x200,WheelSpeeds,8,2D2D2D2C00000000,,,,150,150,150,0
1763619181.9148276,0x200,WheelSpeeds,8,2929282B00000000,,,,148,148,21,128
1763619181.9151688,0x100,EngineData,8,02C8277500000000,102476,186,88,,,,
1763619182.0177894,0x200,WheelSpeeds,8,2626272600000000,,,,19,19,147,0
1763619182.0181007,0x100,EngineData,8,02A3247500000000,83528,58,88,,,,
1763619182.1186616,0x200,WheelSpeeds,8,2323232200000000,,,,145,145,145,0
1763619182.1188421,0x100,EngineData,8,027D217500000000,64064,186,88,,,,
1763619182.2194393,0x100,EngineData,8,02581E7500000000,45116,58,88,,,,
1763619182.219635,0x200,WheelSpeeds,8,20201F2000000000,,,,16,15,144,0
1763619182.3201735,0x100,EngineData,8,02321B7400000000,25652,186,-40,,,,
1763619182.3203804,0x200,WheelSpeeds,8,1E1E1D1E00000000,,,,15,14,143,0
1763619182.4214966,0x100,EngineData,8,020D187400000000,6704,58,-40,,,,
1763619182.4216914,0x200,WheelSpeeds,8,1B1A1C1B00000000,,,,141,14,13,128
1763619182.5223389,0x100,EngineData,8,01E7157400000000,249384,186,-40,,,,
1763619182.5225203,0x200,WheelSpeeds,8,1718181700000000,,,,140,12,11,128
1763619182.6243823,0x100,EngineData,8,01C2127400000000,230436,58,-40,,,,
1763619182.6270494,0x200,WheelSpeeds,8,1414141500000000,,,,10,10,10,128
1763619182.7300167,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763619182.7310126,0x200,WheelSpeeds,8,1212121100000000,,,,9,9,8,128
1763619182.832819,0x100,EngineData,8,01770C7400000000,192024,58,-40,,,,
1763619182.8329723,0x200,WheelSpeeds,8,0F0E0E0D00000000,,,,135,7,6,128
1763619182.9375873,0x100,EngineData,8,0151097400000000,172560,186,-40,,,,
1763619182.9377544,0x200,WheelSpeeds,8,0C0B0C0A00000000,,,,5,134,5,0
1763619183.0417836,0x200,WheelSpeeds,8,0909080900000000,,,,132,132,4,128
1763619183.042771,0x100,EngineData,8,012C067400000000,153612,58,-40,,,,
1763619183.1431432,0x200,WheelSpeeds,8,0606040500000000,,,,3,2,2,128
1763619183.143377,0x100,EngineData,8,0106037400000000,134148,186,-40,,,,
1763619183.2471495,0x100,EngineData,8,00E1007400000000,115200,58,-40,,,,
1763619183.2473736,0x200,WheelSpeeds,8,0303030200000000,,,,129,129,129,0
1763619183.351755,0x100,EngineData,8,0106037400000000,134148,186,-40,,,,
1763619183.352391,0x200,WheelSpeeds,8,0000000000000000,,,,0,0,0,0
1763619183.4524975,0x100,EngineData,8,012C067400000000,153612,58,-40,,,,
1763619183.4530585,0x200,WheelSpeeds,8,0303010300000000,,,,129,128,129,128
1763619183.5580509,0x100,EngineData,8,0151097400000000,172560,186,-40,,,,
1763619183.5582414,0x200,WheelSpeeds,8,0505060500000000,,,,130,131,2,128
1763619183.6621556,0x100,EngineData,8,01770C7400000000,192024,58,-40,,,,
1763619183.6628132,0x200,WheelSpeeds,8,08090A0A00000000,,,,4,133,5,0
1763619183.7673974,0x100,EngineData,8,019C0F7400000000,210972,186,-40,,,,
1763619183.7675958,0x200,WheelSpeeds,8,0C0B0C0B00000000,,,,5,134,5,128
1763619183.8684905,0x200,WheelSpeeds,8,0E0F0D0F00000000,,,,7,134,135,128
1763619183.8692427,0x100,EngineData,8,01C2127500000000,230436,58,88,,,,
1763619183.9701812,0x100,EngineData,8,01E7157500000000,249384,186,88,,,,
1763619183.9710088,0x200,WheelSpeeds,8,1212111000000000,,,,9,8,136,0
1763619184.070933,0x100,EngineData,8,020D187500000000,6704,58,88,,,,
1763619184.0715275,0x200,WheelSpeeds,8,1414131500000000,,,,10,9,138,128
1763619184.1729844,0x100,EngineData,8,02321B7500000000,25652,186,88,,,,
1763619184.1731424,0x200,WheelSpeeds,8,1718191800000000,,,,140,12,140,0
1763619184.2753074,0x100,EngineData,8,02581E7500000000,45116,58,88,,,,
1763619184.2759957,0x200,WheelSpeeds,8,1B1B1C1B00000000,,,,141,142,13,128
1763619184.3796732,0x100,EngineData,8,027D217500000000,64064,186,88,,,,
1763619184.3798862,0x200,WheelSpeeds,8,1D1D1F1E00000000,,,,142,143,143,0
1763619184.4850783,0x100,EngineData,8,02A3247500000000,83528,58,88,,,,
1763619184.4853146,0x200,WheelSpeeds,8,2121202100000000,,,,144,144,16,128
1763619184.5872366,0x100,EngineData,8,02C8277500000000,102476,186,88,,,,
1763619184.5880723,0x200,WheelSpeeds,8,2324252200000000,,,,146,18,145,0
1763619184.6911936,0x100,EngineData,8,02EE2A7500000000,121940,58,88,,,,
1763619184.6914032,0x200,WheelSpeeds,8,2726282500000000,,,,147,20,18,128
1763619184.7921445,0x100,EngineData,8,03132D7500000000,140888,186,88,,,,
1763619184.793015,0x200,WheelSpeeds,8,29292B2900000000,,,,148,149,148,128
1763619184.893519,0x100,EngineData,8,0339307500000000,160352,58,88,,,,
1763619184.8936524,0x200,WheelSpeeds,8,2C2C2D2C00000000,,,,22,22,150,0
1763619184.994181,0x100,EngineData,8,035E337500000000,179300,186,88,,,,
1763619184.994337,0x200,WheelSpeeds,8,2F2F2E3100000000,,,,151,151,24,128
1763619185.0950248,0x100,EngineData,8,0384367500000000,198764,58,88,,,,
1763619185.0958805,0x200,WheelSpeeds,8,3232333400000000,,,,25,25,154,0
1763619185.1994216,0x100,EngineData,8,03A9397500000000,217712,186,88,,,,
1763619185.200314,0x200,WheelSpeeds,8,3535353600000000,,,,154,154,155,0
1763619185.3003144,0x100,EngineData,8,03CF3C7500000000,237176,58,88,,,,
1763619185.300889,0x200,WheelSpeeds,8,3939393800000000,,,,156,156,156,0
1763619185.402268,0x100,EngineData,8,03F43F7500000000,256124,186,88,,,,
1763619185.4029896,0x200,WheelSpeeds,8,3C3B3A3A00000000,,,,29,157,29,0
1763619185.5045393,0x200,WheelSpeeds,8,3F3F3E3D00000000,,,,159,159,30,128
1763619185.5055418,0x100,EngineData,8,03CF3C7500000000,237176,58,88,,,,
1763619185.6091695,0x100,EngineData,8,03A9397500000000,217712,186,88,,,,
1763619185.6100125,0x200,WheelSpeeds,8,3B3C3B3C00000000,,,,158,29,158,0
1763619185.7146075,0x100,EngineData,8,0384367500000000,198764,58,88,,,,
1763619185.7149181,0x200,WheelSpeeds,8,3838393800000000,,,,28,28,156,0
1763619185.8161998,0x200,WheelSpeeds,8,3535353500000000,,,,154,154,154,128
1763619185.817143,0x100,EngineData,8,035E337500000000,179300,186,88,,,,
1763619185.9168117,0x200,WheelSpeeds,8,3333343200000000,,,,153,154,25,0
1763619185.9175925,0x100,EngineData,8,0339307500000000,160352,58,88,,,,
1763619186.0193748,0x200,WheelSpeeds,8,2F2F2E2F00000000,,,,151,151,23,128
1763619186.0210242,0x100,EngineData,8,03132D7500000000,140888,186,88,,,,
1763619186.124141,0x200,WheelSpeeds,8,2D2C2C2B00000000,,,,150,22,21,128
1763619186.1250646,0x100,EngineData,8,02EE2A7500000000,121940,58,88,,,,
1763619186.229831,0x100,EngineData,8,02C8277500000000,102476,186,88,,,,
1763619186.2300725,0x200,WheelSpeeds,8,2A2A292800000000,,,,21,20,148,0
1763619186.3303895,0x100,EngineData,8,02A3247500000000,83528,58,88,,,,
1763619186.3305676,0x200,WheelSpeeds,8,2626262700000000,,,,19,19,19,128
1763619186.4340312,0x200,WheelSpeeds,8,2423232300000000,,,,17,145,145,128
1763619186.434962,0x100,EngineData,8,027D217500000000,64064,186,88,,,,
1763619186.5347686,0x200,WheelSpeeds,8,2120202100000000,,,,144,16,16,128
1763619186.5385122,0x100,EngineData,8,02581E7500000000,45116,58,88,,,,
1763619186.6400282,0x200,WheelSpeeds,8,1E1E1F1D00000000,,,,15,15,142,128
1763619186.6431828,0x100,EngineData,8,02321B7500000000,25652,186,88,,,,
1763619186.7450259,0x200,WheelSpeeds,8,1A1A191B00000000,,,,13,12,141,128
1763619186.7455838,0x100,EngineData,8,020D187500000000,6704,58,88,,,,
1763619186.8467796,0x100,EngineData,8,01E7157500000000,249384,186,88,,,,
1763619186.846996,0x200,WheelSpeeds,8,1817161800000000,,,,11,139,12,0
1763619186.9496193,0x100,EngineData,8,01C2127500000000,230436,58,88,,,,
1763619186.949769,0x200,WheelSpeeds,8,1415141400000000,,,,10,138,10,0
1763619187.051275,0x100,EngineData,8,019C0F7500000000,210972,186,88,,,,
